order_item_id,order_id,product_id,quantity,price
OI033125,O016675,P024,1,768
OI033126,O016676,P038,2,1466
OI033127,O016676,P029,2,746
OI033128,O016676,P056,1,1093
OI033129,O016677,P027,2,790
OI033130,O016677,P050,2,1746
OI033131,O016677,P013,2,1716
OI033132,O016678,P029,2,746
OI033133,O016678,P019,1,1100
OI033134,O016679,P007,1,1282
OI033135,O016679,P018,2,764
OI033136,O016679,P053,2,1572
OI033137,O016680,P041,2,1251
OI033138,O016681,P013,1,1716
OI033139,O016681,P045,1,731
OI033140,O016681,P014,1,1779
OI033141,O016682,P021,2,1585
OI033142,O016682,P052,1,769
OI033143,O016682,P039,2,750
OI033144,O016683,P012,1,715
OI033145,O016683,P029,1,746
OI033146,O016684,P034,1,1686
OI033147,O016685,P015,1,749
OI033148,O016685,P036,2,1690
OI033149,O016685,P019,1,1100
OI033150,O016686,P010,1,1949
OI033151,O016686,P019,2,1100
OI033152,O016686,P031,2,980
OI033153,O016687,P027,1,790
OI033154,O016687,P019,1,1100
OI033155,O016688,P003,1,947
OI033156,O016688,P044,1,950
OI033157,O016688,P026,2,887
OI033158,O016689,P045,2,731
OI033159,O016690,P043,2,1355
OI033160,O016690,P031,1,980
OI033161,O016691,P028,1,1764
OI033162,O016691,P010,1,1949
OI033163,O016691,P033,1,1026
OI033164,O016692,P012,2,715
OI033165,O016693,P033,2,1026
OI033166,O016693,P053,2,1572
OI033167,O016694,P032,2,1487
OI033168,O016694,P033,1,1026
OI033169,O016695,P008,1,856
OI033170,O016695,P012,1,715
OI033171,O016695,P056,2,1093
OI033172,O016696,P060,2,769
OI033173,O016697,P036,2,1690
OI033174,O016697,P008,1,856
OI033175,O016698,P036,2,1690
OI033176,O016699,P031,2,980
OI033177,O016699,P012,2,715
OI033178,O016700,P054,1,1979
OI033179,O016701,P038,2,1466
OI033180,O016702,P023,2,1589
OI033181,O016702,P016,1,1807
OI033182,O016703,P040,1,1088
OI033183,O016704,P005,2,1101
OI033184,O016704,P052,2,769
OI033185,O016704,P020,1,1794
OI033186,O016705,P018,2,764
OI033187,O016705,P006,1,1396
OI033188,O016706,P028,2,1764
OI033189,O016707,P008,1,856
OI033190,O016707,P013,1,1716
OI033191,O016707,P030,2,794
OI033192,O016708,P015,1,749
OI033193,O016708,P024,1,768
OI033194,O016709,P033,1,1026
OI033195,O016709,P017,2,1908
OI033196,O016710,P055,2,861
OI033197,O016710,P026,2,887
OI033198,O016710,P051,2,1123
OI033199,O016711,P024,2,768
OI033200,O016711,P050,1,1746
OI033201,O016712,P052,1,769
OI033202,O016712,P052,1,769
OI033203,O016713,P040,1,1088
OI033204,O016713,P010,2,1949
OI033205,O016714,P031,1,980
OI033206,O016715,P040,2,1088
OI033207,O016716,P026,1,887
OI033208,O016716,P027,1,790
OI033209,O016716,P042,2,1718
OI033210,O016717,P009,1,761
OI033211,O016717,P011,1,1752
OI033212,O016718,P023,1,1589
OI033213,O016719,P019,1,1100
OI033214,O016719,P052,2,769
OI033215,O016720,P013,1,1716
OI033216,O016720,P036,2,1690
OI033217,O016720,P033,2,1026
OI033218,O016721,P052,1,769
OI033219,O016721,P034,1,1686
OI033220,O016721,P051,2,1123
OI033221,O016722,P052,2,769
OI033222,O016723,P029,2,746
OI033223,O016723,P014,2,1779
OI033224,O016723,P012,2,715
OI033225,O016724,P046,2,1441
OI033226,O016724,P018,1,764
OI033227,O016725,P028,1,1764
OI033228,O016725,P045,1,731
OI033229,O016725,P039,2,750
OI033230,O016726,P019,1,1100
OI033231,O016726,P010,2,1949
OI033232,O016726,P029,2,746
OI033233,O016727,P036,2,1690
OI033234,O016727,P036,2,1690
OI033235,O016728,P021,1,1585
OI033236,O016728,P015,1,749
OI033237,O016728,P038,2,1466
OI033238,O016729,P009,1,761
OI033239,O016729,P029,2,746
OI033240,O016730,P046,1,1441
OI033241,O016730,P046,1,1441
OI033242,O016731,P033,2,1026
OI033243,O016732,P046,1,1441
OI033244,O016732,P051,2,1123
OI033245,O016733,P048,2,1658
OI033246,O016733,P009,2,761
OI033247,O016734,P024,1,768
OI033248,O016734,P037,2,1213
OI033249,O016734,P010,1,1949
OI033250,O016735,P016,2,1807
OI033251,O016735,P043,1,1355
OI033252,O016735,P013,1,1716
OI033253,O016736,P056,2,1093
OI033254,O016736,P035,2,978
OI033255,O016737,P039,1,750
OI033256,O016738,P026,1,887
OI033257,O016738,P033,2,1026
OI033258,O016739,P009,1,761
OI033259,O016739,P009,2,761
OI033260,O016740,P045,2,731
OI033261,O016740,P056,1,1093
OI033262,O016741,P033,1,1026
OI033263,O016742,P025,2,879
OI033264,O016743,P052,2,769
OI033265,O016743,P028,2,1764
OI033266,O016744,P056,1,1093
OI033267,O016744,P020,2,1794
OI033268,O016745,P057,1,802
OI033269,O016746,P044,1,950
OI033270,O016746,P031,1,980
OI033271,O016746,P026,1,887
OI033272,O016747,P012,1,715
OI033273,O016748,P026,1,887
OI033274,O016748,P059,2,1750
OI033275,O016749,P047,2,1165
OI033276,O016749,P041,2,1251
OI033277,O016749,P034,2,1686
OI033278,O016750,P020,1,1794
OI033279,O016751,P018,1,764
OI033280,O016751,P020,1,1794
OI033281,O016752,P013,2,1716
OI033282,O016752,P045,1,731
OI033283,O016752,P006,2,1396
OI033284,O016753,P042,1,1718
OI033285,O016754,P007,1,1282
OI033286,O016755,P053,2,1572
OI033287,O016755,P031,2,980
OI033288,O016755,P023,2,1589
OI033289,O016756,P010,1,1949
OI033290,O016756,P044,1,950
OI033291,O016756,P012,1,715
OI033292,O016757,P021,2,1585
OI033293,O016758,P057,1,802
OI033294,O016758,P048,1,1658
OI033295,O016759,P054,2,1979
OI033296,O016759,P056,2,1093
OI033297,O016759,P015,2,749
OI033298,O016760,P010,1,1949
OI033299,O016760,P037,2,1213
OI033300,O016760,P038,1,1466
OI033301,O016761,P059,2,1750
OI033302,O016762,P049,1,1416
OI033303,O016762,P024,2,768
OI033304,O016763,P048,1,1658
OI033305,O016763,P030,2,794
OI033306,O016763,P055,2,861
OI033307,O016764,P034,1,1686
OI033308,O016764,P038,2,1466
OI033309,O016765,P058,1,951
OI033310,O016766,P001,2,1841
OI033311,O016766,P027,1,790
OI033312,O016767,P043,2,1355
OI033313,O016767,P041,1,1251
OI033314,O016768,P026,1,887
OI033315,O016769,P041,1,1251
OI033316,O016769,P028,2,1764
OI033317,O016770,P009,1,761
OI033318,O016771,P035,1,978
OI033319,O016771,P035,1,978
OI033320,O016771,P033,1,1026
OI033321,O016772,P009,1,761
OI033322,O016772,P041,1,1251
OI033323,O016773,P057,2,802
OI033324,O016773,P033,1,1026
OI033325,O016773,P042,1,1718
OI033326,O016774,P053,2,1572
OI033327,O016774,P008,2,856
OI033328,O016774,P014,1,1779
OI033329,O016775,P046,2,1441
OI033330,O016775,P032,1,1487
OI033331,O016775,P008,2,856
OI033332,O016776,P034,1,1686
OI033333,O016777,P052,2,769
OI033334,O016777,P022,2,1697
OI033335,O016778,P008,1,856
OI033336,O016778,P014,1,1779
OI033337,O016778,P035,2,978
OI033338,O016779,P006,2,1396
OI033339,O016780,P021,1,1585
OI033340,O016781,P004,2,860
OI033341,O016782,P020,1,1794
OI033342,O016783,P057,1,802
OI033343,O016783,P031,1,980
OI033344,O016784,P059,2,1750
OI033345,O016785,P018,2,764
OI033346,O016785,P039,2,750
OI033347,O016786,P053,1,1572
OI033348,O016786,P002,1,822
OI033349,O016787,P035,1,978
OI033350,O016787,P048,1,1658
OI033351,O016787,P002,2,822
OI033352,O016788,P005,2,1101
OI033353,O016788,P040,2,1088
OI033354,O016788,P020,1,1794
OI033355,O016789,P027,2,790
OI033356,O016789,P037,1,1213
OI033357,O016789,P045,2,731
OI033358,O016790,P003,1,947
OI033359,O016790,P048,1,1658
OI033360,O016791,P023,1,1589
OI033361,O016791,P009,2,761
OI033362,O016792,P034,1,1686
OI033363,O016792,P006,1,1396
OI033364,O016793,P037,1,1213
OI033365,O016794,P060,2,769
OI033366,O016794,P041,2,1251
OI033367,O016794,P024,2,768
OI033368,O016795,P026,2,887
OI033369,O016795,P009,2,761
OI033370,O016795,P039,1,750
OI033371,O016796,P024,1,768
OI033372,O016796,P008,2,856
OI033373,O016796,P021,2,1585
OI033374,O016797,P057,2,802
OI033375,O016797,P060,2,769
OI033376,O016798,P012,1,715
OI033377,O016798,P044,1,950
OI033378,O016799,P006,2,1396
OI033379,O016799,P014,2,1779
OI033380,O016800,P016,1,1807
OI033381,O016801,P053,1,1572
OI033382,O016801,P014,1,1779
OI033383,O016801,P013,2,1716
OI033384,O016802,P005,1,1101
OI033385,O016803,P009,2,761
OI033386,O016804,P056,2,1093
OI033387,O016804,P056,1,1093
OI033388,O016804,P002,1,822
OI033389,O016805,P032,1,1487
OI033390,O016805,P041,2,1251
OI033391,O016806,P043,1,1355
OI033392,O016806,P001,2,1841
OI033393,O016806,P049,2,1416
OI033394,O016807,P013,2,1716
OI033395,O016807,P019,1,1100
OI033396,O016808,P008,2,856
OI033397,O016809,P010,2,1949
OI033398,O016809,P032,1,1487
OI033399,O016809,P023,1,1589
OI033400,O016810,P045,2,731
OI033401,O016810,P025,1,879
OI033402,O016810,P004,1,860
OI033403,O016811,P022,2,1697
OI033404,O016812,P037,2,1213
OI033405,O016812,P055,2,861
OI033406,O016812,P035,2,978
OI033407,O016813,P025,2,879
OI033408,O016813,P033,2,1026
OI033409,O016813,P008,1,856
OI033410,O016814,P018,2,764
OI033411,O016814,P052,2,769
OI033412,O016815,P032,2,1487
OI033413,O016815,P017,2,1908
OI033414,O016816,P013,1,1716
OI033415,O016817,P004,1,860
OI033416,O016817,P040,1,1088
OI033417,O016817,P007,2,1282
OI033418,O016818,P004,1,860
OI033419,O016818,P044,1,950
OI033420,O016818,P041,2,1251
OI033421,O016819,P032,1,1487
OI033422,O016819,P030,1,794
OI033423,O016819,P050,1,1746
OI033424,O016820,P027,2,790
OI033425,O016820,P015,2,749
OI033426,O016821,P002,2,822
OI033427,O016822,P033,2,1026
OI033428,O016822,P034,1,1686
OI033429,O016822,P018,1,764
OI033430,O016823,P029,2,746
OI033431,O016823,P008,1,856
OI033432,O016824,P052,2,769
OI033433,O016824,P059,2,1750
OI033434,O016824,P041,1,1251
OI033435,O016825,P005,1,1101
OI033436,O016826,P034,2,1686
OI033437,O016827,P010,2,1949
OI033438,O016827,P026,1,887
OI033439,O016828,P051,2,1123
OI033440,O016828,P006,2,1396
OI033441,O016829,P044,1,950
OI033442,O016830,P017,1,1908
OI033443,O016830,P004,2,860
OI033444,O016830,P054,1,1979
OI033445,O016831,P024,1,768
OI033446,O016832,P003,1,947
OI033447,O016832,P059,1,1750
OI033448,O016832,P060,1,769
OI033449,O016833,P048,2,1658
OI033450,O016833,P018,2,764
OI033451,O016834,P057,1,802
OI033452,O016834,P060,1,769
OI033453,O016835,P024,1,768
OI033454,O016835,P009,1,761
OI033455,O016835,P058,1,951
OI033456,O016836,P046,1,1441
OI033457,O016837,P006,1,1396
OI033458,O016838,P006,2,1396
OI033459,O016838,P001,1,1841
OI033460,O016838,P024,2,768
OI033461,O016839,P052,1,769
OI033462,O016839,P018,1,764
OI033463,O016840,P060,1,769
OI033464,O016840,P052,2,769
OI033465,O016840,P016,2,1807
OI033466,O016841,P002,1,822
OI033467,O016841,P021,2,1585
OI033468,O016842,P026,2,887
OI033469,O016842,P047,2,1165
OI033470,O016843,P052,2,769
OI033471,O016843,P005,1,1101
OI033472,O016844,P048,1,1658
OI033473,O016845,P056,1,1093
OI033474,O016846,P010,1,1949
OI033475,O016846,P046,1,1441
OI033476,O016846,P054,1,1979
OI033477,O016847,P017,1,1908
OI033478,O016848,P050,1,1746
OI033479,O016848,P048,2,1658
OI033480,O016848,P029,1,746
OI033481,O016849,P050,2,1746
OI033482,O016849,P015,1,749
OI033483,O016850,P051,2,1123
OI033484,O016851,P035,2,978
OI033485,O016851,P043,1,1355
OI033486,O016852,P015,2,749
OI033487,O016852,P041,2,1251
OI033488,O016853,P051,2,1123
OI033489,O016853,P010,2,1949
OI033490,O016853,P051,2,1123
OI033491,O016854,P037,2,1213
OI033492,O016854,P033,1,1026
OI033493,O016854,P025,1,879
OI033494,O016855,P027,1,790
OI033495,O016855,P032,1,1487
OI033496,O016855,P011,1,1752
OI033497,O016856,P025,1,879
OI033498,O016856,P014,2,1779
OI033499,O016857,P038,2,1466
OI033500,O016857,P037,2,1213
OI033501,O016857,P014,1,1779
OI033502,O016858,P042,1,1718
OI033503,O016858,P031,2,980
OI033504,O016858,P031,1,980
OI033505,O016859,P056,2,1093
OI033506,O016859,P037,1,1213
OI033507,O016860,P019,2,1100
OI033508,O016861,P040,2,1088
OI033509,O016862,P003,1,947
OI033510,O016862,P014,2,1779
OI033511,O016862,P032,2,1487
OI033512,O016863,P003,1,947
OI033513,O016864,P011,2,1752
OI033514,O016864,P036,1,1690
OI033515,O016865,P036,1,1690
OI033516,O016865,P047,2,1165
OI033517,O016866,P042,2,1718
OI033518,O016866,P015,1,749
OI033519,O016867,P042,1,1718
OI033520,O016867,P029,1,746
OI033521,O016868,P046,1,1441
OI033522,O016868,P026,2,887
OI033523,O016869,P026,1,887
OI033524,O016870,P035,1,978
OI033525,O016870,P022,2,1697
OI033526,O016870,P037,2,1213
OI033527,O016871,P045,2,731
OI033528,O016872,P013,1,1716
OI033529,O016873,P043,2,1355
OI033530,O016873,P011,1,1752
OI033531,O016873,P001,2,1841
OI033532,O016874,P036,2,1690
OI033533,O016874,P029,1,746
OI033534,O016875,P024,2,768
OI033535,O016876,P009,1,761
OI033536,O016877,P050,2,1746
OI033537,O016877,P013,2,1716
OI033538,O016878,P012,1,715
OI033539,O016879,P042,2,1718
OI033540,O016880,P019,1,1100
OI033541,O016880,P022,1,1697
OI033542,O016881,P039,2,750
OI033543,O016882,P032,2,1487
OI033544,O016882,P052,1,769
OI033545,O016883,P040,2,1088
OI033546,O016883,P059,2,1750
OI033547,O016884,P018,1,764
OI033548,O016884,P023,2,1589
OI033549,O016884,P018,2,764
OI033550,O016885,P005,1,1101
OI033551,O016885,P048,1,1658
OI033552,O016885,P010,2,1949
OI033553,O016886,P021,1,1585
OI033554,O016887,P007,1,1282
OI033555,O016887,P051,1,1123
OI033556,O016888,P050,1,1746
OI033557,O016888,P048,2,1658
OI033558,O016888,P048,2,1658
OI033559,O016889,P049,2,1416
OI033560,O016890,P028,2,1764
OI033561,O016890,P012,2,715
OI033562,O016890,P057,1,802
OI033563,O016891,P035,1,978
OI033564,O016892,P004,2,860
OI033565,O016892,P035,2,978
OI033566,O016892,P016,2,1807
OI033567,O016893,P024,1,768
OI033568,O016894,P040,1,1088
OI033569,O016894,P041,1,1251
OI033570,O016895,P031,2,980
OI033571,O016896,P033,2,1026
OI033572,O016896,P047,2,1165
OI033573,O016896,P060,1,769
OI033574,O016897,P020,1,1794
OI033575,O016897,P006,2,1396
OI033576,O016898,P048,2,1658
OI033577,O016898,P041,2,1251
OI033578,O016898,P021,1,1585
OI033579,O016899,P057,2,802
OI033580,O016899,P008,2,856
OI033581,O016900,P033,2,1026
OI033582,O016900,P013,1,1716
OI033583,O016901,P056,2,1093
OI033584,O016902,P028,1,1764
OI033585,O016903,P058,2,951
OI033586,O016904,P006,1,1396
OI033587,O016904,P009,1,761
OI033588,O016905,P034,2,1686
OI033589,O016905,P037,2,1213
OI033590,O016905,P041,1,1251
OI033591,O016906,P023,1,1589
OI033592,O016907,P046,1,1441
OI033593,O016907,P038,1,1466
OI033594,O016908,P042,1,1718
OI033595,O016909,P042,1,1718
OI033596,O016909,P058,1,951
OI033597,O016909,P059,1,1750
OI033598,O016910,P006,1,1396
OI033599,O016910,P004,1,860
OI033600,O016910,P020,2,1794
OI033601,O016911,P058,2,951
OI033602,O016912,P042,2,1718
OI033603,O016912,P004,2,860
OI033604,O016912,P055,2,861
OI033605,O016913,P056,2,1093
OI033606,O016913,P003,1,947
OI033607,O016913,P015,1,749
OI033608,O016914,P057,2,802
OI033609,O016914,P023,2,1589
OI033610,O016915,P017,1,1908
OI033611,O016915,P035,1,978
OI033612,O016915,P002,2,822
OI033613,O016916,P005,1,1101
OI033614,O016916,P043,2,1355
OI033615,O016916,P044,2,950
OI033616,O016917,P043,1,1355
OI033617,O016917,P018,2,764
OI033618,O016918,P004,1,860
OI033619,O016918,P056,2,1093
OI033620,O016918,P051,2,1123
OI033621,O016919,P014,2,1779
OI033622,O016919,P007,2,1282
OI033623,O016919,P012,2,715
OI033624,O016920,P016,1,1807
OI033625,O016920,P017,1,1908
OI033626,O016920,P051,1,1123
OI033627,O016921,P037,1,1213
OI033628,O016921,P014,2,1779
OI033629,O016921,P035,2,978
OI033630,O016922,P040,2,1088
OI033631,O016922,P046,2,1441
OI033632,O016922,P056,2,1093
OI033633,O016923,P001,1,1841
OI033634,O016923,P057,2,802
OI033635,O016924,P051,1,1123
OI033636,O016925,P055,1,861
OI033637,O016925,P054,1,1979
OI033638,O016926,P053,2,1572
OI033639,O016927,P011,2,1752
OI033640,O016928,P059,2,1750
OI033641,O016929,P013,2,1716
OI033642,O016929,P011,2,1752
OI033643,O016930,P042,1,1718
OI033644,O016930,P038,2,1466
OI033645,O016930,P011,1,1752
OI033646,O016931,P045,1,731
OI033647,O016931,P004,1,860
OI033648,O016931,P057,2,802
OI033649,O016932,P004,2,860
OI033650,O016933,P049,1,1416
OI033651,O016933,P010,1,1949
OI033652,O016934,P056,2,1093
OI033653,O016934,P042,1,1718
OI033654,O016935,P041,1,1251
OI033655,O016936,P021,1,1585
OI033656,O016936,P032,1,1487
OI033657,O016937,P002,1,822
OI033658,O016937,P053,1,1572
OI033659,O016937,P026,1,887
OI033660,O016938,P044,2,950
OI033661,O016938,P005,2,1101
OI033662,O016939,P051,1,1123
OI033663,O016939,P034,2,1686
OI033664,O016939,P003,2,947
OI033665,O016940,P057,1,802
OI033666,O016940,P023,2,1589
OI033667,O016940,P035,2,978
OI033668,O016941,P004,2,860
OI033669,O016942,P044,1,950
OI033670,O016943,P053,1,1572
OI033671,O016943,P043,2,1355
OI033672,O016943,P039,1,750
OI033673,O016944,P006,1,1396
OI033674,O016945,P022,2,1697
OI033675,O016946,P017,2,1908
OI033676,O016946,P027,1,790
OI033677,O016947,P007,1,1282
OI033678,O016947,P008,1,856
OI033679,O016947,P028,2,1764
OI033680,O016948,P045,1,731
OI033681,O016948,P039,1,750
OI033682,O016949,P022,1,1697
OI033683,O016950,P011,2,1752
OI033684,O016951,P035,1,978
OI033685,O016952,P019,1,1100
OI033686,O016953,P058,2,951
OI033687,O016954,P006,1,1396
OI033688,O016954,P058,2,951
OI033689,O016955,P043,2,1355
OI033690,O016955,P003,1,947
OI033691,O016956,P003,1,947
OI033692,O016957,P036,1,1690
OI033693,O016957,P036,1,1690
OI033694,O016957,P016,2,1807
OI033695,O016958,P026,2,887
OI033696,O016958,P006,1,1396
OI033697,O016958,P051,1,1123
OI033698,O016959,P030,1,794
OI033699,O016960,P051,1,1123
OI033700,O016961,P021,1,1585
OI033701,O016961,P046,2,1441
OI033702,O016962,P014,2,1779
OI033703,O016962,P053,2,1572
OI033704,O016963,P012,1,715
OI033705,O016964,P014,1,1779
OI033706,O016964,P005,1,1101
OI033707,O016964,P055,1,861
OI033708,O016965,P019,1,1100
OI033709,O016965,P001,2,1841
OI033710,O016965,P027,2,790
OI033711,O016966,P023,1,1589
OI033712,O016966,P008,1,856
OI033713,O016966,P022,2,1697
OI033714,O016967,P059,1,1750
OI033715,O016967,P022,1,1697
OI033716,O016967,P056,1,1093
OI033717,O016968,P029,1,746
OI033718,O016968,P040,2,1088
OI033719,O016968,P012,2,715
OI033720,O016969,P004,1,860
OI033721,O016969,P027,1,790
OI033722,O016970,P007,1,1282
OI033723,O016971,P050,2,1746
OI033724,O016971,P017,2,1908
OI033725,O016972,P034,1,1686
OI033726,O016973,P044,1,950
OI033727,O016974,P017,1,1908
OI033728,O016975,P037,2,1213
OI033729,O016975,P059,2,1750
OI033730,O016975,P043,1,1355
OI033731,O016976,P027,1,790
OI033732,O016976,P012,2,715
OI033733,O016976,P010,2,1949
OI033734,O016977,P024,2,768
OI033735,O016977,P019,1,1100
OI033736,O016978,P012,2,715
OI033737,O016978,P042,1,1718
OI033738,O016979,P050,2,1746
OI033739,O016979,P053,1,1572
OI033740,O016979,P028,1,1764
OI033741,O016980,P031,2,980
OI033742,O016980,P060,2,769
OI033743,O016981,P057,2,802
OI033744,O016981,P015,1,749
OI033745,O016982,P015,1,749
OI033746,O016982,P047,1,1165
OI033747,O016983,P031,1,980
OI033748,O016983,P016,2,1807
OI033749,O016983,P051,2,1123
OI033750,O016984,P043,2,1355
OI033751,O016984,P048,1,1658
OI033752,O016984,P053,1,1572
OI033753,O016985,P042,1,1718
OI033754,O016986,P053,1,1572
OI033755,O016986,P017,1,1908
OI033756,O016986,P020,1,1794
OI033757,O016987,P031,1,980
OI033758,O016988,P007,2,1282
OI033759,O016989,P027,1,790
OI033760,O016989,P030,2,794
OI033761,O016990,P044,1,950
OI033762,O016991,P015,1,749
OI033763,O016991,P046,2,1441
OI033764,O016992,P021,2,1585
OI033765,O016992,P003,2,947
OI033766,O016992,P040,1,1088
OI033767,O016993,P050,1,1746
OI033768,O016993,P002,2,822
OI033769,O016993,P009,2,761
OI033770,O016994,P008,1,856
OI033771,O016995,P046,2,1441
OI033772,O016996,P038,2,1466
OI033773,O016996,P005,1,1101
OI033774,O016996,P035,1,978
OI033775,O016997,P002,1,822
OI033776,O016997,P032,2,1487
OI033777,O016998,P041,1,1251
OI033778,O016998,P055,1,861
OI033779,O016998,P031,2,980
OI033780,O016999,P009,1,761
OI033781,O017000,P013,1,1716
OI033782,O017000,P027,2,790
OI033783,O017001,P032,2,1487
OI033784,O017002,P031,2,980
OI033785,O017002,P021,2,1585
OI033786,O017002,P009,1,761
OI033787,O017003,P055,2,861
OI033788,O017003,P013,2,1716
OI033789,O017004,P022,2,1697
OI033790,O017004,P052,2,769
OI033791,O017004,P041,2,1251
OI033792,O017005,P035,1,978
OI033793,O017005,P015,2,749
OI033794,O017005,P046,1,1441
OI033795,O017006,P017,2,1908
OI033796,O017006,P040,2,1088
OI033797,O017007,P005,2,1101
OI033798,O017007,P037,2,1213
OI033799,O017008,P060,1,769
OI033800,O017009,P007,1,1282
OI033801,O017009,P042,1,1718
OI033802,O017010,P025,1,879
OI033803,O017010,P033,2,1026
